t,Eint,Ekin,Wext,Etot,Ebal,Wnormal,Wfric,Wext_1,Wext_2,Wnormal_1,Wnormal_2,Wfric_1,Wfric_2,Fn_1,Fn_2,dn_1,dn_2,bc_1_dx,bc_1_dy,bc_1_dz,bc_2_dx,bc_2_dy,bc_2_dz
9.869503e-02,4.640412e-02,2.327679e-15,4.362897e-02,4.640412e-02,-2.775141e-03,4.362897e-02,3.213237e-10,0.000000e+00,4.362897e-02,0.000000e+00,4.362897e-02,0.000000e+00,3.213237e-10,-7.393678e+02,-7.393606e+02,0.000000e+00,3.393966e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.380234e-05,0.000000e+00
9.874060e-02,4.643111e-02,2.327658e-15,4.365407e-02,4.643111e-02,-2.777043e-03,4.365407e-02,3.216486e-10,0.000000e+00,4.365407e-02,0.000000e+00,4.365407e-02,0.000000e+00,3.216486e-10,-7.393780e+02,-7.393705e+02,0.000000e+00,3.393958e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.383628e-05,0.000000e+00
9.878616e-02,4.645811e-02,2.327638e-15,4.367916e-02,4.645811e-02,-2.778944e-03,4.367916e-02,3.219738e-10,0.000000e+00,4.367916e-02,0.000000e+00,4.367916e-02,0.000000e+00,3.219738e-10,-7.393882e+02,-7.393804e+02,0.000000e+00,3.393951e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.387022e-05,0.000000e+00
9.883173e-02,4.648510e-02,2.327617e-15,4.370426e-02,4.648510e-02,-2.780846e-03,4.370426e-02,3.222995e-10,0.000000e+00,4.370426e-02,0.000000e+00,4.370426e-02,0.000000e+00,3.222995e-10,-7.393984e+02,-7.393904e+02,0.000000e+00,3.393943e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.390416e-05,0.000000e+00
9.887730e-02,4.651210e-02,2.327596e-15,4.372935e-02,4.651210e-02,-2.782747e-03,4.372935e-02,3.226255e-10,0.000000e+00,4.372935e-02,0.000000e+00,4.372935e-02,0.000000e+00,3.226255e-10,-7.394086e+02,-7.394003e+02,0.000000e+00,3.393936e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.393810e-05,0.000000e+00
9.892287e-02,4.653910e-02,2.327576e-15,4.375445e-02,4.653910e-02,-2.784648e-03,4.375445e-02,3.229518e-10,0.000000e+00,4.375445e-02,0.000000e+00,4.375445e-02,0.000000e+00,3.229518e-10,-7.394188e+02,-7.394102e+02,0.000000e+00,3.393928e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.397204e-05,0.000000e+00
9.896843e-02,4.656609e-02,2.327555e-15,4.377954e-02,4.656609e-02,-2.786550e-03,4.377954e-02,3.232785e-10,0.000000e+00,4.377954e-02,0.000000e+00,4.377954e-02,0.000000e+00,3.232785e-10,-7.394291e+02,-7.394202e+02,0.000000e+00,3.393920e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.400598e-05,0.000000e+00
9.901400e-02,4.659309e-02,2.327534e-15,4.380464e-02,4.659309e-02,-2.788451e-03,4.380464e-02,3.236056e-10,0.000000e+00,4.380464e-02,0.000000e+00,4.380464e-02,0.000000e+00,3.236056e-10,-7.394393e+02,-7.394301e+02,0.000000e+00,3.393913e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.403992e-05,0.000000e+00
9.905957e-02,4.662009e-02,2.327513e-15,4.382973e-02,4.662009e-02,-2.790352e-03,4.382973e-02,3.239331e-10,0.000000e+00,4.382973e-02,0.000000e+00,4.382973e-02,0.000000e+00,3.239331e-10,-7.394495e+02,-7.394401e+02,0.000000e+00,3.393905e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.407386e-05,0.000000e+00
9.910514e-02,4.664708e-02,2.327492e-15,4.385483e-02,4.664708e-02,-2.792253e-03,4.385483e-02,3.242609e-10,0.000000e+00,4.385483e-02,0.000000e+00,4.385483e-02,0.000000e+00,3.242609e-10,-7.394597e+02,-7.394500e+02,0.000000e+00,3.393898e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.410779e-05,0.000000e+00
9.915071e-02,4.667408e-02,2.327471e-15,4.387993e-02,4.667408e-02,-2.794154e-03,4.387993e-02,3.245891e-10,0.000000e+00,4.387993e-02,0.000000e+00,4.387993e-02,0.000000e+00,3.245891e-10,-7.394699e+02,-7.394600e+02,0.000000e+00,3.393890e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.414173e-05,0.000000e+00
9.919627e-02,4.670108e-02,2.327450e-15,4.390502e-02,4.670108e-02,-2.796056e-03,4.390502e-02,3.249177e-10,0.000000e+00,4.390502e-02,0.000000e+00,4.390502e-02,0.000000e+00,3.249177e-10,-7.394801e+02,-7.394699e+02,0.000000e+00,3.393883e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.417567e-05,0.000000e+00
9.924184e-02,4.672808e-02,2.327428e-15,4.393012e-02,4.672808e-02,-2.797957e-03,4.393012e-02,3.252466e-10,0.000000e+00,4.393012e-02,0.000000e+00,4.393012e-02,0.000000e+00,3.252466e-10,-7.394903e+02,-7.394799e+02,0.000000e+00,3.393875e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.420961e-05,0.000000e+00
9.928741e-02,4.675508e-02,2.327407e-15,4.395522e-02,4.675508e-02,-2.799858e-03,4.395522e-02,3.255759e-10,0.000000e+00,4.395522e-02,0.000000e+00,4.395522e-02,0.000000e+00,3.255759e-10,-7.395006e+02,-7.394899e+02,0.000000e+00,3.393867e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.424355e-05,0.000000e+00
9.933298e-02,4.678207e-02,2.327386e-15,4.398031e-02,4.678207e-02,-2.801759e-03,4.398031e-02,3.259055e-10,0.000000e+00,4.398031e-02,0.000000e+00,4.398031e-02,0.000000e+00,3.259055e-10,-7.395108e+02,-7.394999e+02,0.000000e+00,3.393860e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.427749e-05,0.000000e+00
9.937855e-02,4.680907e-02,2.327365e-15,4.400541e-02,4.680907e-02,-2.803660e-03,4.400541e-02,3.262356e-10,0.000000e+00,4.400541e-02,0.000000e+00,4.400541e-02,0.000000e+00,3.262356e-10,-7.395210e+02,-7.395098e+02,0.000000e+00,3.393852e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.431143e-05,0.000000e+00
9.942411e-02,4.683607e-02,2.327343e-15,4.403051e-02,4.683607e-02,-2.805560e-03,4.403051e-02,3.265660e-10,0.000000e+00,4.403051e-02,0.000000e+00,4.403051e-02,0.000000e+00,3.265660e-10,-7.395312e+02,-7.395198e+02,0.000000e+00,3.393845e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.434537e-05,0.000000e+00
9.946968e-02,4.686307e-02,2.327322e-15,4.405561e-02,4.686307e-02,-2.807461e-03,4.405561e-02,3.268967e-10,0.000000e+00,4.405561e-02,0.000000e+00,4.405561e-02,0.000000e+00,3.268967e-10,-7.395414e+02,-7.395298e+02,0.000000e+00,3.393837e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.437930e-05,0.000000e+00
9.951525e-02,4.689007e-02,2.327300e-15,4.408071e-02,4.689007e-02,-2.809362e-03,4.408071e-02,3.272278e-10,0.000000e+00,4.408071e-02,0.000000e+00,4.408071e-02,0.000000e+00,3.272278e-10,-7.395517e+02,-7.395398e+02,0.000000e+00,3.393829e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.441324e-05,0.000000e+00
9.956082e-02,4.691707e-02,2.327279e-15,4.410581e-02,4.691707e-02,-2.811263e-03,4.410581e-02,3.275593e-10,0.000000e+00,4.410581e-02,0.000000e+00,4.410581e-02,0.000000e+00,3.275593e-10,-7.395619e+02,-7.395498e+02,0.000000e+00,3.393822e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.444718e-05,0.000000e+00
9.960639e-02,4.694407e-02,2.327257e-15,4.413091e-02,4.694407e-02,-2.813164e-03,4.413091e-02,3.278912e-10,0.000000e+00,4.413091e-02,0.000000e+00,4.413091e-02,0.000000e+00,3.278912e-10,-7.395721e+02,-7.395598e+02,0.000000e+00,3.393814e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.448112e-05,0.000000e+00
9.965196e-02,4.697107e-02,2.327236e-15,4.415601e-02,4.697107e-02,-2.815064e-03,4.415601e-02,3.282234e-10,0.000000e+00,4.415601e-02,0.000000e+00,4.415601e-02,0.000000e+00,3.282234e-10,-7.395823e+02,-7.395698e+02,0.000000e+00,3.393807e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.451506e-05,0.000000e+00
9.969752e-02,4.699807e-02,2.327214e-15,4.418111e-02,4.699807e-02,-2.816965e-03,4.418111e-02,3.285560e-10,0.000000e+00,4.418111e-02,0.000000e+00,4.418111e-02,0.000000e+00,3.285560e-10,-7.395926e+02,-7.395798e+02,0.000000e+00,3.393799e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.454899e-05,0.000000e+00
9.974309e-02,4.702507e-02,2.327192e-15,4.420621e-02,4.702507e-02,-2.818865e-03,4.420621e-02,3.288890e-10,0.000000e+00,4.420621e-02,0.000000e+00,4.420621e-02,0.000000e+00,3.288890e-10,-7.396028e+02,-7.395899e+02,0.000000e+00,3.393791e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.458293e-05,0.000000e+00
9.978866e-02,4.705207e-02,2.327171e-15,4.423131e-02,4.705207e-02,-2.820766e-03,4.423131e-02,3.292223e-10,0.000000e+00,4.423131e-02,0.000000e+00,4.423131e-02,0.000000e+00,3.292223e-10,-7.396130e+02,-7.395999e+02,0.000000e+00,3.393784e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.461687e-05,0.000000e+00
9.983423e-02,4.707907e-02,2.327149e-15,4.425641e-02,4.707907e-02,-2.822666e-03,4.425641e-02,3.295560e-10,0.000000e+00,4.425641e-02,0.000000e+00,4.425641e-02,0.000000e+00,3.295560e-10,-7.396232e+02,-7.396099e+02,0.000000e+00,3.393776e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.465081e-05,0.000000e+00
9.987980e-02,4.710607e-02,2.327127e-15,4.428151e-02,4.710607e-02,-2.824567e-03,4.428151e-02,3.298901e-10,0.000000e+00,4.428151e-02,0.000000e+00,4.428151e-02,0.000000e+00,3.298901e-10,-7.396334e+02,-7.396199e+02,0.000000e+00,3.393769e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.468475e-05,0.000000e+00
9.992537e-02,4.713308e-02,2.327105e-15,4.430661e-02,4.713308e-02,-2.826467e-03,4.430661e-02,3.302245e-10,0.000000e+00,4.430661e-02,0.000000e+00,4.430661e-02,0.000000e+00,3.302245e-10,-7.396437e+02,-7.396300e+02,0.000000e+00,3.393761e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.471868e-05,0.000000e+00
9.997094e-02,4.716008e-02,2.327083e-15,4.433171e-02,4.716008e-02,-2.828368e-03,4.433171e-02,3.305593e-10,0.000000e+00,4.433171e-02,0.000000e+00,4.433171e-02,0.000000e+00,3.305593e-10,-7.396539e+02,-7.396400e+02,0.000000e+00,3.393754e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.475262e-05,0.000000e+00
1.000165e-01,4.718708e-02,2.327062e-15,4.435681e-02,4.718708e-02,-2.830268e-03,4.435681e-02,3.308945e-10,0.000000e+00,4.435681e-02,0.000000e+00,4.435681e-02,0.000000e+00,3.308945e-10,-7.396641e+02,-7.396500e+02,0.000000e+00,3.393746e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.478656e-05,0.000000e+00
1.000621e-01,4.721408e-02,2.327040e-15,4.438191e-02,4.721408e-02,-2.832168e-03,4.438191e-02,3.312300e-10,0.000000e+00,4.438191e-02,0.000000e+00,4.438191e-02,0.000000e+00,3.312300e-10,-7.396744e+02,-7.396601e+02,0.000000e+00,3.393738e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.482050e-05,0.000000e+00
1.001076e-01,4.724109e-02,2.327018e-15,4.440702e-02,4.724109e-02,-2.834068e-03,4.440702e-02,3.315659e-10,0.000000e+00,4.440702e-02,0.000000e+00,4.440702e-02,0.000000e+00,3.315659e-10,-7.396846e+02,-7.396701e+02,0.000000e+00,3.393731e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.485443e-05,0.000000e+00
1.001532e-01,4.726809e-02,2.326996e-15,4.443212e-02,4.726809e-02,-2.835969e-03,4.443212e-02,3.319021e-10,0.000000e+00,4.443212e-02,0.000000e+00,4.443212e-02,0.000000e+00,3.319021e-10,-7.396948e+02,-7.396802e+02,0.000000e+00,3.393723e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.488837e-05,0.000000e+00
1.001988e-01,4.729509e-02,2.326973e-15,4.445722e-02,4.729509e-02,-2.837869e-03,4.445722e-02,3.322388e-10,0.000000e+00,4.445722e-02,0.000000e+00,4.445722e-02,0.000000e+00,3.322388e-10,-7.397050e+02,-7.396902e+02,0.000000e+00,3.393716e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.492231e-05,0.000000e+00
1.002444e-01,4.732209e-02,2.326951e-15,4.448233e-02,4.732209e-02,-2.839769e-03,4.448233e-02,3.325758e-10,0.000000e+00,4.448233e-02,0.000000e+00,4.448233e-02,0.000000e+00,3.325758e-10,-7.397153e+02,-7.397003e+02,0.000000e+00,3.393708e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.495624e-05,0.000000e+00
1.002899e-01,4.734910e-02,2.326929e-15,4.450743e-02,4.734910e-02,-2.841669e-03,4.450743e-02,3.329131e-10,0.000000e+00,4.450743e-02,0.000000e+00,4.450743e-02,0.000000e+00,3.329131e-10,-7.397255e+02,-7.397103e+02,0.000000e+00,3.393700e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.499018e-05,0.000000e+00
1.003355e-01,4.737610e-02,2.326907e-15,4.453253e-02,4.737610e-02,-2.843569e-03,4.453253e-02,3.332509e-10,0.000000e+00,4.453253e-02,0.000000e+00,4.453253e-02,0.000000e+00,3.332509e-10,-7.397357e+02,-7.397204e+02,0.000000e+00,3.393693e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.502412e-05,0.000000e+00
1.003811e-01,4.740311e-02,2.326885e-15,4.455764e-02,4.740311e-02,-2.845469e-03,4.455764e-02,3.335890e-10,0.000000e+00,4.455764e-02,0.000000e+00,4.455764e-02,0.000000e+00,3.335890e-10,-7.397460e+02,-7.397305e+02,0.000000e+00,3.393685e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.505806e-05,0.000000e+00
1.004266e-01,4.743011e-02,2.326863e-15,4.458274e-02,4.743011e-02,-2.847369e-03,4.458274e-02,3.339274e-10,0.000000e+00,4.458274e-02,0.000000e+00,4.458274e-02,0.000000e+00,3.339274e-10,-7.397562e+02,-7.397405e+02,0.000000e+00,3.393678e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.509199e-05,0.000000e+00
1.004722e-01,4.745712e-02,2.326840e-15,4.460785e-02,4.745712e-02,-2.849268e-03,4.460785e-02,3.342663e-10,0.000000e+00,4.460785e-02,0.000000e+00,4.460785e-02,0.000000e+00,3.342663e-10,-7.397664e+02,-7.397506e+02,0.000000e+00,3.393670e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.512593e-05,0.000000e+00
1.005178e-01,4.748412e-02,2.326818e-15,4.463295e-02,4.748412e-02,-2.851168e-03,4.463295e-02,3.346055e-10,0.000000e+00,4.463295e-02,0.000000e+00,4.463295e-02,0.000000e+00,3.346055e-10,-7.397766e+02,-7.397607e+02,0.000000e+00,3.393663e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.515987e-05,0.000000e+00
1.005633e-01,4.751113e-02,2.326796e-15,4.465806e-02,4.751113e-02,-2.853068e-03,4.465806e-02,3.349450e-10,0.000000e+00,4.465806e-02,0.000000e+00,4.465806e-02,0.000000e+00,3.349450e-10,-7.397869e+02,-7.397708e+02,0.000000e+00,3.393655e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.519380e-05,0.000000e+00
1.006089e-01,4.753813e-02,2.326773e-15,4.468316e-02,4.753813e-02,-2.854968e-03,4.468316e-02,3.352850e-10,0.000000e+00,4.468316e-02,0.000000e+00,4.468316e-02,0.000000e+00,3.352850e-10,-7.397971e+02,-7.397809e+02,0.000000e+00,3.393647e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.522774e-05,0.000000e+00
1.006545e-01,4.756514e-02,2.326751e-15,4.470827e-02,4.756514e-02,-2.856867e-03,4.470827e-02,3.356253e-10,0.000000e+00,4.470827e-02,0.000000e+00,4.470827e-02,0.000000e+00,3.356253e-10,-7.398073e+02,-7.397909e+02,0.000000e+00,3.393640e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.526167e-05,0.000000e+00
1.007000e-01,4.759214e-02,2.326728e-15,4.473337e-02,4.759214e-02,-2.858767e-03,4.473337e-02,3.359660e-10,0.000000e+00,4.473337e-02,0.000000e+00,4.473337e-02,0.000000e+00,3.359660e-10,-7.398176e+02,-7.398010e+02,0.000000e+00,3.393632e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.529561e-05,0.000000e+00
1.007456e-01,4.761915e-02,2.326706e-15,4.475848e-02,4.761915e-02,-2.860666e-03,4.475848e-02,3.363070e-10,0.000000e+00,4.475848e-02,0.000000e+00,4.475848e-02,0.000000e+00,3.363070e-10,-7.398278e+02,-7.398111e+02,0.000000e+00,3.393625e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.532955e-05,0.000000e+00
1.007912e-01,4.764615e-02,2.326683e-15,4.478359e-02,4.764615e-02,-2.862566e-03,4.478359e-02,3.366484e-10,0.000000e+00,4.478359e-02,0.000000e+00,4.478359e-02,0.000000e+00,3.366484e-10,-7.398380e+02,-7.398212e+02,0.000000e+00,3.393617e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.536348e-05,0.000000e+00
1.008368e-01,4.767316e-02,2.326661e-15,4.480869e-02,4.767316e-02,-2.864465e-03,4.480869e-02,3.369902e-10,0.000000e+00,4.480869e-02,0.000000e+00,4.480869e-02,0.000000e+00,3.369902e-10,-7.398483e+02,-7.398313e+02,0.000000e+00,3.393609e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.539742e-05,0.000000e+00
1.008823e-01,4.770017e-02,2.326638e-15,4.483380e-02,4.770017e-02,-2.866365e-03,4.483380e-02,3.373323e-10,0.000000e+00,4.483380e-02,0.000000e+00,4.483380e-02,0.000000e+00,3.373323e-10,-7.398585e+02,-7.398414e+02,0.000000e+00,3.393602e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.543136e-05,0.000000e+00
1.009279e-01,4.772717e-02,2.326615e-15,4.485891e-02,4.772717e-02,-2.868264e-03,4.485891e-02,3.376748e-10,0.000000e+00,4.485891e-02,0.000000e+00,4.485891e-02,0.000000e+00,3.376748e-10,-7.398687e+02,-7.398515e+02,0.000000e+00,3.393594e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.546529e-05,0.000000e+00
1.009735e-01,4.775418e-02,2.326593e-15,4.488402e-02,4.775418e-02,-2.870163e-03,4.488402e-02,3.380177e-10,0.000000e+00,4.488402e-02,0.000000e+00,4.488402e-02,0.000000e+00,3.380177e-10,-7.398790e+02,-7.398616e+02,0.000000e+00,3.393587e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.549923e-05,0.000000e+00
1.010190e-01,4.778119e-02,2.326570e-15,4.490913e-02,4.778119e-02,-2.872063e-03,4.490913e-02,3.383609e-10,0.000000e+00,4.490913e-02,0.000000e+00,4.490913e-02,0.000000e+00,3.383609e-10,-7.398892e+02,-7.398717e+02,0.000000e+00,3.393579e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.553316e-05,0.000000e+00
1.010646e-01,4.780820e-02,2.326547e-15,4.493423e-02,4.780820e-02,-2.873962e-03,4.493423e-02,3.387045e-10,0.000000e+00,4.493423e-02,0.000000e+00,4.493423e-02,0.000000e+00,3.387045e-10,-7.398994e+02,-7.398819e+02,0.000000e+00,3.393571e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.556710e-05,0.000000e+00
1.011102e-01,4.783520e-02,2.326525e-15,4.495934e-02,4.783520e-02,-2.875861e-03,4.495934e-02,3.390485e-10,0.000000e+00,4.495934e-02,0.000000e+00,4.495934e-02,0.000000e+00,3.390485e-10,-7.399097e+02,-7.398920e+02,0.000000e+00,3.393564e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.560103e-05,0.000000e+00
1.011557e-01,4.786221e-02,2.326502e-15,4.498445e-02,4.786221e-02,-2.877760e-03,4.498445e-02,3.393929e-10,0.000000e+00,4.498445e-02,0.000000e+00,4.498445e-02,0.000000e+00,3.393929e-10,-7.399199e+02,-7.399021e+02,0.000000e+00,3.393556e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.563497e-05,0.000000e+00
1.012013e-01,4.788922e-02,2.326479e-15,4.500956e-02,4.788922e-02,-2.879659e-03,4.500956e-02,3.397376e-10,0.000000e+00,4.500956e-02,0.000000e+00,4.500956e-02,0.000000e+00,3.397376e-10,-7.399301e+02,-7.399122e+02,0.000000e+00,3.393549e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.566891e-05,0.000000e+00
1.012469e-01,4.791623e-02,2.326456e-15,4.503467e-02,4.791623e-02,-2.881558e-03,4.503467e-02,3.400827e-10,0.000000e+00,4.503467e-02,0.000000e+00,4.503467e-02,0.000000e+00,3.400827e-10,-7.399404e+02,-7.399223e+02,0.000000e+00,3.393541e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.570284e-05,0.000000e+00
1.012925e-01,4.794324e-02,2.326433e-15,4.505978e-02,4.794324e-02,-2.883457e-03,4.505978e-02,3.404281e-10,0.000000e+00,4.505978e-02,0.000000e+00,4.505978e-02,0.000000e+00,3.404281e-10,-7.399506e+02,-7.399325e+02,0.000000e+00,3.393534e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.573678e-05,0.000000e+00
1.013380e-01,4.797025e-02,2.326410e-15,4.508489e-02,4.797025e-02,-2.885356e-03,4.508489e-02,3.407739e-10,0.000000e+00,4.508489e-02,0.000000e+00,4.508489e-02,0.000000e+00,3.407739e-10,-7.399608e+02,-7.399426e+02,0.000000e+00,3.393526e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.577071e-05,0.000000e+00
1.013836e-01,4.799726e-02,2.326387e-15,4.511000e-02,4.799726e-02,-2.887255e-03,4.511000e-02,3.411201e-10,0.000000e+00,4.511000e-02,0.000000e+00,4.511000e-02,0.000000e+00,3.411201e-10,-7.399711e+02,-7.399527e+02,0.000000e+00,3.393518e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.580465e-05,0.000000e+00
1.014292e-01,4.802427e-02,2.326364e-15,4.513511e-02,4.802427e-02,-2.889154e-03,4.513511e-02,3.414666e-10,0.000000e+00,4.513511e-02,0.000000e+00,4.513511e-02,0.000000e+00,3.414666e-10,-7.399813e+02,-7.399629e+02,0.000000e+00,3.393511e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.583858e-05,0.000000e+00
1.014747e-01,4.805128e-02,2.326341e-15,4.516022e-02,4.805128e-02,-2.891053e-03,4.516022e-02,3.418136e-10,0.000000e+00,4.516022e-02,0.000000e+00,4.516022e-02,0.000000e+00,3.418136e-10,-7.399915e+02,-7.399730e+02,0.000000e+00,3.393503e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.587252e-05,0.000000e+00
1.015203e-01,4.807829e-02,2.326318e-15,4.518533e-02,4.807829e-02,-2.892951e-03,4.518533e-02,3.421608e-10,0.000000e+00,4.518533e-02,0.000000e+00,4.518533e-02,0.000000e+00,3.421608e-10,-7.400018e+02,-7.399831e+02,0.000000e+00,3.393496e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.590645e-05,0.000000e+00
1.015659e-01,4.810530e-02,2.326295e-15,4.521045e-02,4.810530e-02,-2.894850e-03,4.521045e-02,3.425085e-10,0.000000e+00,4.521045e-02,0.000000e+00,4.521045e-02,0.000000e+00,3.425085e-10,-7.400120e+02,-7.399933e+02,0.000000e+00,3.393488e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.594039e-05,0.000000e+00
1.016114e-01,4.813231e-02,2.326272e-15,4.523556e-02,4.813231e-02,-2.896749e-03,4.523556e-02,3.428565e-10,0.000000e+00,4.523556e-02,0.000000e+00,4.523556e-02,0.000000e+00,3.428565e-10,-7.400222e+02,-7.400034e+02,0.000000e+00,3.393480e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.597432e-05,0.000000e+00
1.016570e-01,4.815932e-02,2.326249e-15,4.526067e-02,4.815932e-02,-2.898647e-03,4.526067e-02,3.432049e-10,0.000000e+00,4.526067e-02,0.000000e+00,4.526067e-02,0.000000e+00,3.432049e-10,-7.400325e+02,-7.400136e+02,0.000000e+00,3.393473e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.600826e-05,0.000000e+00
1.017026e-01,4.818633e-02,2.326226e-15,4.528578e-02,4.818633e-02,-2.900546e-03,4.528578e-02,3.435537e-10,0.000000e+00,4.528578e-02,0.000000e+00,4.528578e-02,0.000000e+00,3.435537e-10,-7.400427e+02,-7.400237e+02,0.000000e+00,3.393465e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.604219e-05,0.000000e+00
1.017482e-01,4.821334e-02,2.326202e-15,4.531089e-02,4.821334e-02,-2.902444e-03,4.531089e-02,3.439028e-10,0.000000e+00,4.531089e-02,0.000000e+00,4.531089e-02,0.000000e+00,3.439028e-10,-7.400529e+02,-7.400339e+02,0.000000e+00,3.393458e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.607613e-05,0.000000e+00
1.017937e-01,4.824035e-02,2.326179e-15,4.533601e-02,4.824035e-02,-2.904343e-03,4.533601e-02,3.442523e-10,0.000000e+00,4.533601e-02,0.000000e+00,4.533601e-02,0.000000e+00,3.442523e-10,-7.400632e+02,-7.400440e+02,0.000000e+00,3.393450e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.611006e-05,0.000000e+00
1.018393e-01,4.826736e-02,2.326156e-15,4.536112e-02,4.826736e-02,-2.906241e-03,4.536112e-02,3.446021e-10,0.000000e+00,4.536112e-02,0.000000e+00,4.536112e-02,0.000000e+00,3.446021e-10,-7.400734e+02,-7.400542e+02,0.000000e+00,3.393443e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.614399e-05,0.000000e+00
